element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name
13,81,12,0,True,2024-10-27T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,82,-8385,348691,267,8652,Martin Ødegaard
13,96,15,0,False,2024-11-02T12:30:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,82,-8234,340740,554,8788,Martin Ødegaard
13,103,6,7,False,2024-11-10T16:30:00Z,1,1,11,90,0,1,0,1,0,0,0,0,0,0,2,26,28.4,50.7,6.0,8.5,1,0.11,0.23,0.34,1.28,82,7071,349669,11410,4339,Martin Ødegaard
15,2,20,8,True,2024-08-17T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,3,1,28,28.0,0.0,0.0,2.8,1,0.00,0.00,0.00,0.47,55,0,2143198,0,0,David Raya Martin
15,11,2,10,False,2024-08-24T16:30:00Z,0,2,2,90,0,0,1,0,0,0,0,0,0,3,3,27,28.2,0.0,0.0,2.8,1,0.00,0.00,0.00,1.28,55,-16603,2377063,71675,88278,David Raya Martin
15,21,5,2,True,2024-08-31T11:30:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,3,0,8,33.6,0.0,0.0,3.4,1,0.00,0.01,0.01,1.83,55,288962,2865351,394083,105121,David Raya Martin
15,39,18,9,False,2024-09-15T13:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,5,2,33,41.0,0.0,0.0,4.1,1,0.00,0.00,0.00,0.74,55,-96805,2823889,175717,272522,David Raya Martin
15,47,13,4,False,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,9,0,21,63.0,0.0,0.0,6.3,1,0.00,0.00,0.00,2.16,55,76246,2945014,157350,81104,David Raya Martin
15,51,11,1,True,2024-09-28T14:00:00Z,4,2,6,90,0,0,0,2,0,0,0,0,0,1,0,1,10.8,0.0,0.0,1.1,1,0.00,0.00,0.00,0.32,56,187739,3172537,492448,304709,David Raya Martin
15,61,17,2,True,2024-10-05T14:00:00Z,3,1,7,90,0,0,0,1,0,0,0,0,0,1,0,6,8.0,0.0,0.0,0.8,1,0.00,0.00,0.00,0.65,56,123059,3344605,192663,69604,David Raya Martin
15,71,3,1,False,2024-10-19T16:30:00Z,2,0,8,90,0,0,0,2,0,0,0,0,0,2,0,0,11.8,0.0,0.0,1.2,1,0.00,0.00,0.00,1.82,57,54012,3429779,128397,74385,David Raya Martin
15,81,12,0,True,2024-10-27T16:30:00Z,2,2,9,90,0,0,0,2,0,0,0,1,0,2,0,2,19.6,0.0,0.0,2.0,1,0.00,0.00,0.00,0.85,57,-161805,3259267,18442,180247,David Raya Martin
15,96,15,3,False,2024-11-02T12:30:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,3,0,11,22.8,0.0,0.0,2.3,1,0.00,0.00,0.00,0.53,56,-82991,3200996,36349,119340,David Raya Martin
15,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,2,0,17,20.2,0.0,0.0,2.0,1,0.00,0.00,0.00,1.28,56,-112081,3095312,20560,132641,David Raya Martin
16,2,20,3,True,2024-08-17T14:00:00Z,2,0,1,84,0,0,1,0,0,0,0,0,0,0,0,9,6.6,13.4,8.0,2.8,1,0.09,0.05,0.14,0.32,65,0,552723,0,0,Declan Rice
16,11,2,2,False,2024-08-24T16:30:00Z,0,2,2,90,0,0,1,0,0,0,0,1,0,0,0,18,18.8,12.3,21.0,5.2,1,0.07,0.11,0.18,1.28,65,-44297,573607,25416,69713,Declan Rice
16,21,5,-2,True,2024-08-31T11:30:00Z,1,1,3,48,0,0,0,1,0,0,0,0,1,0,0,-10,0.0,1.7,6.0,0.1,1,0.03,0.03,0.06,0.08,64,-77123,515468,20951,98074,Declan Rice
16,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-213586,302817,1443,215029,Declan Rice
16,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,2,16.6,1.0,2.0,2.0,1,0.00,0.01,0.01,2.16,63,-11880,301888,8900,20780,Declan Rice
16,51,11,2,True,2024-09-28T14:00:00Z,4,2,6,90,0,0,0,2,0,0,0,0,0,0,0,22,15.4,29.3,21.0,6.6,1,0.06,0.22,0.28,0.32,63,1854,308337,21621,19767,Declan Rice
16,61,17,2,True,2024-10-05T14:00:00Z,3,1,7,90,0,0,0,1,0,0,0,0,0,0,0,15,15.4,54.2,9.0,7.9,1,0.14,0.20,0.34,0.65,63,-8363,304048,13006,21369,Declan Rice
16,71,3,2,False,2024-10-19T16:30:00Z,2,0,8,90,0,0,0,2,0,0,0,0,0,0,0,20,21.6,35.8,4.0,6.1,1,0.00,0.15,0.15,1.82,63,-5638,303186,11664,17302,Declan Rice
16,81,12,5,True,2024-10-27T16:30:00Z,2,2,9,90,0,1,0,2,0,0,0,0,0,0,0,26,34.8,35.2,2.0,7.2,1,0.00,0.20,0.20,0.85,63,-5880,299735,7085,12965,Declan Rice
16,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,9,18.0,40.8,14.0,7.3,1,0.35,0.19,0.54,0.53,63,8893,313312,20304,11411,Declan Rice
16,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,70,0,0,0,1,0,0,0,0,0,0,0,11,9.0,5.7,2.0,1.7,1,0.00,0.07,0.07,1.22,63,-20244,293833,4932,25176,Declan Rice
17,2,20,12,True,2024-08-17T14:00:00Z,2,0,1,79,1,1,1,0,0,0,0,1,0,0,2,42,64.2,61.7,78.0,20.4,1,0.35,0.37,0.72,0.32,100,0,2763895,0,0,Bukayo Saka
17,11,2,6,False,2024-08-24T16:30:00Z,0,2,2,87,0,1,1,0,0,0,0,0,0,0,0,21,27.8,27.4,27.0,8.2,1,0.05,0.10,0.15,1.25,100,141942,3227441,240288,98346,Bukayo Saka
17,21,5,6,True,2024-08-31T11:30:00Z,1,1,3,90,0,1,0,1,0,0,0,0,0,0,1,21,34.8,21.2,88.0,14.4,1,0.95,0.20,1.15,1.83,101,99888,3421437,349415,249527,Bukayo Saka
17,39,18,7,False,2024-09-15T13:00:00Z,0,1,4,85,0,1,1,0,0,0,0,0,0,0,1,25,27.0,35.0,13.0,7.5,1,0.05,0.35,0.40,0.65,101,-374238,3080836,222878,597116,Bukayo Saka
17,47,13,4,False,2024-09-22T15:30:00Z,2,2,5,45,0,1,0,1,0,0,0,0,0,0,0,19,18.6,28.8,0.0,4.7,1,0.00,0.41,0.41,0.60,100,-162362,2931215,93151,255513,Bukayo Saka
17,51,11,3,True,2024-09-28T14:00:00Z,4,2,6,90,0,0,0,2,0,0,0,0,0,0,1,37,38.6,114.3,62.0,21.5,1,0.29,0.79,1.08,0.32,101,562324,3545117,685947,123623,Bukayo Saka
17,61,17,16,True,2024-10-05T14:00:00Z,3,1,7,90,1,2,0,1,0,0,0,0,0,0,3,67,84.2,90.0,73.0,24.7,1,0.31,0.93,1.24,0.65,101,-59558,3491722,188957,248515,Bukayo Saka
17,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,101,1260,3514644,275043,273783,Bukayo Saka
17,81,12,9,True,2024-10-27T16:30:00Z,2,2,9,84,1,0,0,2,0,0,0,0,0,0,2,30,34.0,1.4,24.0,5.9,1,0.23,0.01,0.24,0.85,100,-1132341,2353764,16438,1148779,Bukayo Saka
17,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,9,7.4,22.9,17.0,4.7,1,0.20,0.25,0.45,0.53,101,284123,2699785,393216,109093,Bukayo Saka
17,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,80,0,0,0,1,0,0,0,0,0,0,0,3,1.4,3.4,9.0,1.4,1,0.03,0.01,0.04,1.24,101,37774,2732842,170244,132470,Bukayo Saka
18,2,20,6,True,2024-08-17T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,26,14.8,0.9,0.0,1.6,1,0.00,0.00,0.00,0.47,60,0,3490919,0,0,William Saliba
18,11,2,6,False,2024-08-24T16:30:00Z,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,24,23.8,1.2,0.0,2.5,1,0.00,0.01,0.01,1.28,60,-54391,3770895,71155,125546,William Saliba
18,21,5,2,True,2024-08-31T11:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,10,22.0,1.3,0.0,2.3,1,0.00,0.01,0.01,1.83,60,16354,3954073,186343,169989,William Saliba
18,39,18,5,False,2024-09-15T13:00:00Z,0,1,4,90,0,0,1,0,0,0,0,1,0,0,0,22,8.2,0.4,2.0,1.1,1,0.00,0.01,0.01,0.74,60,-294232,3736254,95758,389990,William Saliba
18,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,7,24.2,0.3,0.0,2.5,1,0.00,0.00,0.00,2.16,60,-106785,3663934,39461,146246,William Saliba
18,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,90,0,0,0,2,0,0,0,1,0,0,0,4,13.0,1.5,0.0,1.5,1,0.00,0.01,0.01,0.32,60,-135179,3563681,170729,305908,William Saliba
18,61,17,2,True,2024-10-05T14:00:00Z,3,1,7,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,4.0,2.0,1.9,1,0.00,0.03,0.03,0.65,60,-164493,3419740,60456,224949,William Saliba
18,71,3,-3,False,2024-10-19T16:30:00Z,2,0,8,29,0,0,0,2,0,0,0,0,1,0,0,-12,0.0,0.1,0.0,0.0,1,0.00,0.00,0.00,0.03,60,-102072,3345949,43802,145874,William Saliba
18,81,12,0,True,2024-10-27T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-845094,2485944,1772,846866,William Saliba
18,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,19,18.8,2.7,2.0,2.4,1,0.00,0.24,0.24,0.53,60,-74076,2445021,55502,129578,William Saliba
18,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,18,16.6,22.3,4.0,4.3,1,0.00,0.26,0.26,1.28,60,-81301,2368808,20567,101868,William Saliba
20,2,20,3,True,2024-08-17T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,16,14.4,43.6,1.0,5.9,1,0.06,0.06,0.12,0.47,50,0,6975,0,0,Thomas Partey
20,11,2,11,False,2024-08-24T16:30:00Z,0,2,2,90,1,0,1,0,0,0,0,0,0,0,3,27,39.4,7.5,8.0,5.5,1,0.10,0.08,0.18,1.28,50,2274,14479,4346,2072,Thomas Partey
20,21,5,1,True,2024-08-31T11:30:00Z,1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,8,17.0,0.6,0.0,1.8,1,0.00,0.00,0.00,1.83,50,98705,147597,120463,21758,Thomas Partey
20,39,18,3,False,2024-09-15T13:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,12,20.0,2.8,0.0,2.3,1,0.00,0.07,0.07,0.74,50,3221,152755,38742,35521,Thomas Partey
20,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,11,14.0,2.3,2.0,1.8,1,0.00,0.02,0.02,2.16,50,-1790,152967,15118,16908,Thomas Partey
20,51,11,2,True,2024-09-28T14:00:00Z,4,2,6,84,0,0,0,2,0,0,0,0,0,0,0,20,13.6,23.9,4.0,4.2,1,0.00,0.09,0.09,0.32,50,-151,154561,20855,21006,Thomas Partey
20,61,17,2,True,2024-10-05T14:00:00Z,3,1,7,83,0,0,0,1,0,0,0,0,0,0,0,25,22.8,12.7,13.0,4.9,1,0.11,0.05,0.16,0.61,50,-7167,148749,12757,19924,Thomas Partey
20,71,3,2,False,2024-10-19T16:30:00Z,2,0,8,90,0,0,0,2,0,0,0,0,0,0,0,9,2.6,5.3,1.0,0.9,1,0.05,0.03,0.08,1.82,50,-11640,138182,5675,17315,Thomas Partey
20,81,12,2,True,2024-10-27T16:30:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,18,24.8,4.8,0.0,3.0,1,0.00,0.02,0.02,0.85,50,-11409,127321,2065,13474,Thomas Partey
20,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,85,0,0,0,1,0,0,0,0,0,0,0,17,19.2,25.8,2.0,4.7,1,0.00,0.06,0.06,0.48,50,-7449,120783,5048,12497,Thomas Partey
20,103,6,2,False,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,11,9.4,5.7,7.0,2.2,1,0.19,0.02,0.21,1.28,50,-9816,111149,2465,12281,Thomas Partey
21,2,20,0,True,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,5469,0,0,Kieran Tierney
21,11,2,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1732,3883,52,1784,Kieran Tierney
21,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-731,3267,86,817,Kieran Tierney
21,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-421,2918,121,542,Kieran Tierney
21,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-178,2761,41,219,Kieran Tierney
21,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-162,2623,46,208,Kieran Tierney
21,61,17,0,True,2024-10-05T14:00:00Z,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-132,2507,43,175,Kieran Tierney
21,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-68,2447,55,123,Kieran Tierney
21,81,12,0,True,2024-10-27T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-35,2425,33,68,Kieran Tierney
21,96,15,0,False,2024-11-02T12:30:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-56,2379,24,80,Kieran Tierney
21,103,6,0,False,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-16,2368,46,62,Kieran Tierney
22,2,20,0,True,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,8462,0,0,Tomiyasu Takehiro
22,11,2,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2918,5694,49,2967,Tomiyasu Takehiro
22,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1171,4687,86,1257,Tomiyasu Takehiro
22,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-676,4106,117,793,Tomiyasu Takehiro
22,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-276,3893,49,325,Tomiyasu Takehiro
22,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-217,3694,50,267,Tomiyasu Takehiro
22,61,17,1,True,2024-10-05T14:00:00Z,3,1,7,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,48,-133,3588,76,209,Tomiyasu Takehiro
22,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,417,4689,651,234,Tomiyasu Takehiro
22,81,12,0,True,2024-10-27T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-373,4303,39,412,Tomiyasu Takehiro
22,96,15,0,False,2024-11-02T12:30:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-213,4102,43,256,Tomiyasu Takehiro
22,103,6,0,False,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-100,4021,58,158,Tomiyasu Takehiro
23,2,20,1,True,2024-08-17T14:00:00Z,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,2,4.2,0.3,0.0,0.5,0,0.00,0.00,0.00,0.15,70,0,192689,0,0,Leandro Trossard
23,11,2,7,False,2024-08-24T16:30:00Z,0,2,2,25,1,0,0,0,0,0,0,0,0,0,1,25,33.6,0.5,26.0,6.0,0,0.18,0.02,0.20,0.16,69,-43402,165221,3440,46842,Leandro Trossard
23,21,5,1,True,2024-08-31T11:30:00Z,1,1,3,58,0,0,0,1,0,0,0,0,0,0,0,11,9.4,15.2,21.0,4.6,1,0.03,0.08,0.11,0.93,69,20874,203684,47196,26322,Leandro Trossard
23,39,18,3,False,2024-09-15T13:00:00Z,0,1,4,79,0,0,1,0,0,0,0,0,0,0,0,13,9.4,21.2,5.0,3.6,1,0.05,0.03,0.08,0.61,69,-23151,185675,19468,42619,Leandro Trossard
23,47,13,-2,False,2024-09-22T15:30:00Z,2,2,5,52,0,0,0,2,0,0,0,0,1,0,0,-10,0.0,0.0,4.0,0.0,1,0.08,0.00,0.08,0.60,69,-10267,179003,9272,19539,Leandro Trossard
23,51,11,12,True,2024-09-28T14:00:00Z,4,2,6,90,1,1,0,2,0,0,0,0,0,0,2,38,45.2,31.8,61.0,13.8,1,1.11,0.12,1.23,0.32,69,-16370,164588,18018,34388,Leandro Trossard
23,61,17,1,True,2024-10-05T14:00:00Z,3,1,7,30,0,0,0,0,0,0,0,0,0,0,0,8,10.0,42.7,8.0,6.1,0,0.00,0.07,0.07,0.33,69,128947,306985,142675,13728,Leandro Trossard
23,71,3,3,False,2024-10-19T16:30:00Z,2,0,8,63,0,0,1,0,0,0,0,0,0,0,0,5,7.8,0.8,2.0,1.1,1,0.00,0.01,0.01,0.80,69,2617,310889,43474,40857,Leandro Trossard
23,81,12,2,True,2024-10-27T16:30:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,7,6.0,2.6,4.0,1.3,1,0.00,0.04,0.04,0.85,69,-38386,271155,11718,50104,Leandro Trossard
23,96,15,2,False,2024-11-02T12:30:00Z,1,0,10,70,0,0,0,1,0,0,0,0,0,0,0,7,2.0,4.4,14.0,2.0,1,0.08,0.01,0.09,0.48,69,-17629,256897,19343,36972,Leandro Trossard
23,103,6,1,False,2024-11-10T16:30:00Z,1,1,11,19,0,0,0,0,0,0,0,0,0,0,0,1,1.4,11.3,11.0,2.4,0,0.03,0.02,0.05,0.06,69,-36080,221472,5217,41297,Leandro Trossard
24,2,20,6,True,2024-08-17T14:00:00Z,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,22,5.8,1.3,8.0,1.5,1,0.07,0.06,0.13,0.47,65,0,927335,0,0,Benjamin White
24,11,2,6,False,2024-08-24T16:30:00Z,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,23,9.2,6.8,4.0,2.0,1,0.00,0.02,0.02,1.28,65,-34627,962999,19032,53659,Benjamin White
24,21,5,2,True,2024-08-31T11:30:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,8,22.0,0.8,5.0,2.8,1,0.04,0.00,0.04,1.83,65,-31887,962026,44069,75956,Benjamin White
24,39,18,6,False,2024-09-15T13:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,23,10.2,1.9,0.0,1.2,1,0.00,0.01,0.01,0.74,65,-115626,858247,20512,136138,Benjamin White
24,47,13,1,False,2024-09-22T15:30:00Z,2,2,5,45,0,0,0,1,0,0,0,0,0,0,0,3,15.4,0.1,0.0,1.6,0,0.00,0.00,0.00,1.56,65,-38812,828404,10298,49110,Benjamin White
24,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-78111,757020,15911,94022,Benjamin White
24,61,17,0,True,2024-10-05T14:00:00Z,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-189258,568492,2945,192203,Benjamin White
24,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,90,0,0,0,2,0,0,0,1,0,0,0,2,7.8,2.0,2.0,1.2,1,0.00,0.01,0.01,1.82,63,-105429,466138,607,106036,Benjamin White
24,81,12,4,True,2024-10-27T16:30:00Z,2,2,9,90,0,1,0,2,0,0,0,0,0,0,0,19,32.4,11.7,0.0,4.4,1,0.00,0.01,0.01,0.85,63,-20003,449741,5210,25213,Benjamin White
24,96,15,1,False,2024-11-02T12:30:00Z,1,0,10,19,0,0,0,0,0,0,0,0,0,0,0,6,7.4,17.8,2.0,2.7,0,0.00,0.03,0.03,0.04,63,-12091,441170,16086,28177,Benjamin White
24,103,6,1,False,2024-11-10T16:30:00Z,1,1,11,90,0,0,0,1,0,0,0,1,0,0,0,6,18.2,12.9,8.0,3.9,1,0.02,0.18,0.20,1.28,62,-17374,425618,4130,21504,Benjamin White
25,2,20,6,True,2024-08-17T14:00:00Z,2,0,1,68,0,0,1,0,0,0,0,0,0,0,0,22,7.2,4.9,6.0,1.8,1,0.00,0.04,0.04,0.32,50,0,230223,0,0,Oleksandr Zinchenko
25,11,2,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,23613,312806,46003,22390,Oleksandr Zinchenko
25,21,5,1,True,2024-08-31T11:30:00Z,1,1,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.28,50,-56048,264308,16584,72632,Oleksandr Zinchenko
25,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-45776,227563,9852,55628,Oleksandr Zinchenko
25,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-44677,184385,1173,45850,Oleksandr Zinchenko
25,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-40098,144882,164,40262,Oleksandr Zinchenko
25,61,17,0,True,2024-10-05T14:00:00Z,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-23935,121540,84,24019,Oleksandr Zinchenko
25,71,3,0,False,2024-10-19T16:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-9937,112095,103,10040,Oleksandr Zinchenko
25,81,12,0,True,2024-10-27T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1519,111488,1054,2573,Oleksandr Zinchenko
25,96,15,1,False,2024-11-02T12:30:00Z,1,0,10,29,0,0,0,0,0,0,0,0,0,0,0,5,4.6,2.4,2.0,0.9,0,0.00,0.01,0.01,0.08,48,-1515,110916,1859,3374,Oleksandr Zinchenko
25,103,6,0,False,2024-11-10T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1711,109869,1132,2843,Oleksandr Zinchenko
73,6,16,4,False,2024-08-17T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,7,0,17,47.0,0.0,0.0,4.7,1,0.00,0.00,0.00,1.30,45,0,198435,0,0,Norberto Murara Neto
73,12,15,3,True,2024-08-25T13:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,4,0,13,30.8,0.0,0.0,3.1,1,0.00,0.00,0.00,1.61,45,4237,229120,15125,10888,Norberto Murara Neto
73,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5471,233977,30742,36213,Norberto Murara Neto
73,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-60424,174820,5002,65426,Norberto Murara Neto
73,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-23075,154013,1110,24185,Norberto Murara Neto
73,51,11,0,True,2024-09-28T14:00:00Z,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,254,156637,23117,22863,Norberto Murara Neto
73,61,17,0,True,2024-10-05T14:00:00Z,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-14843,141378,3238,18081,Norberto Murara Neto
